,date,tave,var,stddev,skew
0,1990-01-01,0.17170995670995673,36.06227533376829,6.005187368747814,-0.4211341497094274
1,1990-01-02,-0.39816810344827586,37.28142721623099,6.105851882926,-0.40332658440773417
2,1990-01-03,-0.3794408602150538,55.89602292302852,7.476364285067209,-0.003410502651824821
3,1990-01-04,-0.325,56.92511349036403,7.544873325004472,0.11230519239708901
4,1990-01-05,-1.2245068610634648,46.39520031441022,6.811402228206041,-0.05141704016632085
5,1990-01-06,-2.0406732418524873,40.39567552252694,6.355759240446962,-0.03015117526196004
6,1990-01-07,-2.5569617533304685,45.44948289750475,6.741623164899144,-0.1113895396396713
7,1990-01-08,-2.6034963534963533,44.84760472305537,6.696835426009465,0.1702604144219286
8,1990-01-09,-1.9121830683283196,38.28856281599866,6.187775271937294,-0.06151833680038692
9,1990-01-10,-1.8278253424657536,35.400927774192596,5.949867878717358,-0.36168120329001746
10,1990-01-11,-1.004145299145299,40.92954886301765,6.397620562601197,0.003948371560312497
11,1990-01-12,0.3790474156343443,37.2342584511696,6.1019880736666146,-0.04874939685152262
12,1990-01-13,0.027000427899015834,41.393829740153926,6.433803675910069,0.14243610529072637
13,1990-01-14,-2.301176722293539,40.456221859594905,6.360520565142047,0.20662626739881446
14,1990-01-15,-3.352420736932305,43.20600678218445,6.573127625581634,-0.09624056648031512
15,1990-01-16,-3.5142520360051437,40.963198378989205,6.400249868480855,-0.6021829979856294
16,1990-01-17,-2.9651242502142248,43.73120493526251,6.612957351689372,-0.30062299108831136
17,1990-01-18,-2.759048027444254,45.72788678104716,6.7622397754772905,-0.31057700486847817
18,1990-01-19,-3.561115861479265,42.41548160290913,6.512716914077345,-0.9910990824941328
19,1990-01-20,-3.997490347490347,42.216606359885326,6.497430750680251,-0.1699336795533348
20,1990-01-21,-4.767109777015437,46.68598555122139,6.832714361893185,0.20270849053749246
21,1990-01-22,-4.185928143712575,54.62130168417978,7.3906225505149274,0.10257711810280112
22,1990-01-23,-2.502292202227935,50.97924999430693,7.139975489755335,0.012761650862711514
23,1990-01-24,-2.339931448157669,44.52870912517432,6.6729835250189495,-0.20291119375404718
24,1990-01-25,-3.2533390410958907,35.74649205802118,5.978837015509051,0.0006044089919417224
25,1990-01-26,-3.112366510038445,29.750044653647176,5.454360150709446,0.18610550543273097
26,1990-01-27,-2.7669957081545067,31.964859154124984,5.653747354996064,-0.24600129871236018
27,1990-01-28,-2.6211612903225805,40.42067076786409,6.357725282509782,-0.38280134287623746
28,1990-01-29,-2.1160944206008585,41.97784948871939,6.479031523979444,-0.15250415335600748
29,1990-01-30,-2.5440732758620688,39.44426951597374,6.280467300764628,0.15716735668410894
30,1990-01-31,-3.0122246220302378,41.45250606879713,6.4383620641275785,-0.22874200733705552
31,1990-02-01,-1.9086377309840996,40.03735442029545,6.32750775742673,-0.22147934066812194
32,1990-02-02,-1.4688436830835119,29.98087012765395,5.4754789861393816,-0.385118303997612
33,1990-02-03,-1.540290846877673,32.97149533685243,5.742081098073452,-0.301145659054815
34,1990-02-04,-1.4973065412569473,39.36526434183487,6.274174395235987,-0.3587592709673568
35,1990-02-05,-2.2551260145237078,38.62103781531014,6.21458267426785,-0.3146677481215594
36,1990-02-06,-2.1487799657534246,36.1417982967462,6.011804911733764,-0.3639026899156426
37,1990-02-07,-1.2330196749358426,34.60432643606973,5.882544214544394,-0.37677565222378795
38,1990-02-08,-1.2322725331055104,38.800914235095675,6.229037986326273,-0.3020946968136734
39,1990-02-09,-1.466038543897216,39.89953378600302,6.316607775222633,0.15482843376739588
40,1990-02-10,-1.1984562607204117,41.09677582262488,6.410676705514393,-0.012700117677883014
41,1990-02-11,-1.6800600343053174,40.56026717786152,6.368694307145031,0.046279936696513924
42,1990-02-12,-1.9433075933075934,34.336843604487385,5.859764807949836,0.02174728903188843
